host_id,host_since,host_is_superhost,update,start_month,host_duration
21964353,2014-09-30,f,2019-05-31,9.0,1704.0
52080244,2015-12-23,t,2019-05-31,12.0,1255.0
10023220,2013-11-14,f,2019-05-31,11.0,2024.0
22738209,2014-10-19,t,2019-05-31,10.0,1685.0
47979575,2015-11-02,f,2019-05-31,11.0,1306.0
20938973,2014-09-04,f,2019-05-31,9.0,1730.0
20938973,2014-09-04,f,2019-05-31,9.0,1730.0
251999,2010-10-03,f,2019-05-31,10.0,3162.0
147994888,2017-08-27,f,2019-05-31,8.0,642.0
103052128,2016-11-08,f,2019-05-31,11.0,934.0
2370669,2012-05-14,t,2019-05-31,5.0,2573.0
74999199,2016-05-31,f,2019-05-31,5.0,1095.0
71539185,2016-05-11,f,2019-05-31,5.0,1115.0
19172692,2014-07-30,f,2019-05-31,7.0,1766.0
17966192,2014-07-11,t,2019-05-31,7.0,1785.0
1864106,2012-03-05,f,2019-05-31,3.0,2643.0
51672309,2015-12-18,f,2019-05-31,12.0,1260.0
33128701,2015-05-11,f,2019-05-31,5.0,1481.0
44309896,2015-09-16,f,2019-05-31,9.0,1353.0
11632777,2014-01-25,f,2019-05-31,1.0,1952.0
3704166,2012-09-28,f,2019-05-31,9.0,2436.0
2627173,2012-06-13,f,2019-05-31,6.0,2543.0
128728591,2017-05-03,t,2019-05-31,5.0,758.0
28418487,2015-02-26,f,2019-05-31,2.0,1555.0
7461777,2013-07-13,f,2019-05-31,7.0,2148.0
1523587,2011-12-21,t,2019-05-31,12.0,2718.0
148237715,2017-08-29,f,2019-05-31,8.0,640.0
22987908,2014-10-26,f,2019-05-31,10.0,1678.0
29563937,2015-03-18,f,2019-05-31,3.0,1535.0
26426217,2015-01-20,f,2019-05-31,1.0,1592.0
3864713,2012-10-14,f,2019-05-31,10.0,2420.0
148324943,2017-08-30,f,2019-05-31,8.0,639.0
148352730,2017-08-30,f,2019-05-31,8.0,639.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
7807551,2013-07-29,f,2019-05-31,7.0,2132.0
147994888,2017-08-27,f,2019-05-31,8.0,642.0
112606348,2017-01-21,f,2019-05-31,1.0,860.0
73365971,2016-05-22,f,2019-05-31,5.0,1104.0
1821488,2012-02-27,f,2019-05-31,2.0,2650.0
33441858,2015-05-15,f,2019-05-31,5.0,1477.0
2324905,2012-05-08,t,2019-05-31,5.0,2579.0
145849356,2017-08-13,f,2019-05-31,8.0,656.0
148451726,2017-08-30,f,2019-05-31,8.0,639.0
2721893,2012-06-23,t,2019-05-31,6.0,2533.0
134975285,2017-06-13,f,2019-05-31,6.0,717.0
148384445,2017-08-30,f,2019-05-31,8.0,639.0
5382387,2013-03-08,f,2019-05-31,3.0,2275.0
87151275,2016-07-31,f,2019-05-31,7.0,1034.0
19453593,2014-08-04,t,2019-05-31,8.0,1761.0
148461154,2017-08-30,f,2019-05-31,8.0,639.0
1309621,2011-10-19,f,2019-05-31,10.0,2781.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
148545723,2017-08-31,f,2019-05-31,8.0,638.0
148557974,2017-08-31,f,2019-05-31,8.0,638.0
101155803,2016-10-25,f,2019-05-31,10.0,948.0
8084007,2013-08-11,f,2019-05-31,8.0,2119.0
46117451,2015-10-08,f,2019-05-31,10.0,1331.0
17312935,2014-06-27,f,2019-05-31,6.0,1799.0
132728848,2017-05-31,f,2019-05-31,5.0,730.0
31690214,2015-04-21,f,2019-05-31,4.0,1501.0
17308454,2014-06-26,f,2019-05-31,6.0,1800.0
89747547,2016-08-13,f,2019-05-31,8.0,1021.0
148671444,2017-09-01,f,2019-05-31,9.0,637.0
148670642,2017-09-01,f,2019-05-31,9.0,637.0
135933114,2017-06-19,t,2019-05-31,6.0,711.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
1844589,2012-03-02,t,2019-05-31,3.0,2646.0
70079050,2016-05-02,f,2019-05-31,5.0,1124.0
44770709,2015-09-21,f,2019-05-31,9.0,1348.0
8167447,2013-08-14,t,2019-05-31,8.0,2116.0
16669542,2014-06-11,f,2019-05-31,6.0,1815.0
129897901,2017-05-11,f,2019-05-31,5.0,750.0
148956646,2017-09-03,t,2019-05-31,9.0,635.0
1840480,2012-03-01,t,2019-05-31,3.0,2647.0
61156246,2016-03-01,t,2019-05-31,3.0,1186.0
149006501,2017-09-03,f,2019-05-31,9.0,635.0
149008069,2017-09-03,f,2019-05-31,9.0,635.0
132482864,2017-05-29,t,2019-05-31,5.0,732.0
4334564,2012-12-05,t,2019-05-31,12.0,2368.0
4577447,2013-01-03,f,2019-05-31,1.0,2339.0
149140934,2017-09-04,f,2019-05-31,9.0,634.0
66447793,2016-04-09,t,2019-05-31,4.0,1147.0
90781765,2016-08-19,f,2019-05-31,8.0,1015.0
146181000,2017-08-15,f,2019-05-31,8.0,654.0
34120247,2015-05-24,f,2019-05-31,5.0,1468.0
149265235,2017-09-05,f,2019-05-31,9.0,633.0
119792525,2017-03-08,f,2019-05-31,3.0,814.0
19472613,2014-08-04,t,2019-05-31,8.0,1761.0
11129014,2014-01-08,t,2019-05-31,1.0,1969.0
5116425,2013-02-17,f,2019-05-31,2.0,2294.0
72682985,2016-05-18,f,2019-05-31,5.0,1108.0
2934425,2012-07-14,t,2019-05-31,7.0,2512.0
149391707,2017-09-06,t,2019-05-31,9.0,632.0
46418390,2015-10-12,f,2019-05-31,10.0,1327.0
147552091,2017-08-24,f,2019-05-31,8.0,645.0
147552091,2017-08-24,f,2019-05-31,8.0,645.0
1656528,2012-01-26,t,2019-05-31,1.0,2682.0
15273158,2014-05-08,t,2019-05-31,5.0,1849.0
38123013,2015-07-10,t,2019-05-31,7.0,1421.0
37343405,2015-07-02,t,2019-05-31,7.0,1429.0
75395465,2016-06-02,f,2019-05-31,6.0,1093.0
8167447,2013-08-14,t,2019-05-31,8.0,2116.0
149140934,2017-09-04,f,2019-05-31,9.0,634.0
61655296,2016-03-05,f,2019-05-31,3.0,1182.0
149627986,2017-09-07,f,2019-05-31,9.0,631.0
4437388,2012-12-18,f,2019-05-31,12.0,2355.0
79832997,2016-06-25,t,2019-05-31,6.0,1070.0
111612422,2017-01-15,t,2019-05-31,1.0,866.0
96885818,2016-09-26,t,2019-05-31,9.0,977.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
9521708,2013-10-19,t,2019-05-31,10.0,2050.0
149871622,2017-09-09,t,2019-05-31,9.0,629.0
3387211,2012-08-27,f,2019-05-31,8.0,2468.0
140437106,2017-07-14,f,2019-05-31,7.0,686.0
121569534,2017-03-19,f,2019-05-31,3.0,803.0
90131550,2016-08-15,f,2019-05-31,8.0,1019.0
139756350,2017-07-10,t,2019-05-31,7.0,690.0
150025296,2017-09-10,f,2019-05-31,9.0,628.0
150032092,2017-09-10,t,2019-05-31,9.0,628.0
149140934,2017-09-04,f,2019-05-31,9.0,634.0
55911288,2016-01-24,f,2019-05-31,1.0,1223.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
128403029,2017-05-01,f,2019-05-31,5.0,760.0
120086653,2017-03-10,t,2019-05-31,3.0,812.0
150125894,2017-09-11,f,2019-05-31,9.0,627.0
150145343,2017-09-11,t,2019-05-31,9.0,627.0
30842730,2015-04-08,f,2019-05-31,4.0,1514.0
6893879,2013-06-13,f,2019-05-31,6.0,2178.0
96464793,2016-09-23,f,2019-05-31,9.0,980.0
15655427,2014-05-18,f,2019-05-31,5.0,1839.0
8607869,2013-09-03,f,2019-05-31,9.0,2096.0
123452527,2017-03-30,f,2019-05-31,3.0,792.0
76843355,2016-06-09,f,2019-05-31,6.0,1086.0
146219023,2017-08-15,t,2019-05-31,8.0,654.0
42120138,2015-08-21,f,2019-05-31,8.0,1379.0
150332509,2017-09-12,f,2019-05-31,9.0,626.0
26738161,2015-01-26,t,2019-05-31,1.0,1586.0
82582416,2016-07-09,t,2019-05-31,7.0,1056.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
33505523,2015-05-16,t,2019-05-31,5.0,1476.0
284080,2010-11-11,t,2019-05-31,11.0,3123.0
6634962,2013-05-29,f,2019-05-31,5.0,2193.0
26917810,2015-01-29,t,2019-05-31,1.0,1583.0
110978770,2017-01-11,t,2019-05-31,1.0,870.0
101155803,2016-10-25,f,2019-05-31,10.0,948.0
150489069,2017-09-13,f,2019-05-31,9.0,625.0
6752394,2013-06-05,t,2019-05-31,6.0,2186.0
150520280,2017-09-14,f,2019-05-31,9.0,624.0
19472613,2014-08-04,t,2019-05-31,8.0,1761.0
84790831,2016-07-19,f,2019-05-31,7.0,1046.0
4088227,2012-11-07,f,2019-05-31,11.0,2396.0
5139854,2013-02-18,f,2019-05-31,2.0,2293.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
25642675,2015-01-05,f,2019-05-31,1.0,1607.0
2489081,2012-05-29,f,2019-05-31,5.0,2558.0
118569034,2017-02-28,t,2019-05-31,2.0,822.0
148703819,2017-09-01,f,2019-05-31,9.0,637.0
150736202,2017-09-15,f,2019-05-31,9.0,623.0
111012432,2017-01-11,t,2019-05-31,1.0,870.0
19237727,2014-07-31,f,2019-05-31,7.0,1765.0
24362264,2014-12-01,f,2019-05-31,12.0,1642.0
87805889,2016-08-03,f,2019-05-31,8.0,1031.0
56530105,2016-01-28,f,2019-05-31,1.0,1219.0
17561294,2014-07-02,t,2019-05-31,7.0,1794.0
55513551,2016-01-21,f,2019-05-31,1.0,1226.0
72877173,2016-05-19,f,2019-05-31,5.0,1107.0
150982881,2017-09-17,f,2019-05-31,9.0,621.0
26496775,2015-01-21,t,2019-05-31,1.0,1591.0
30166929,2015-03-28,f,2019-05-31,3.0,1525.0
31381539,2015-04-17,f,2019-05-31,4.0,1505.0
63815035,2016-03-20,f,2019-05-31,3.0,1167.0
97185916,2016-09-28,f,2019-05-31,9.0,975.0
138983078,2017-07-06,t,2019-05-31,7.0,694.0
55814986,2016-01-23,f,2019-05-31,1.0,1224.0
151025845,2017-09-17,t,2019-05-31,9.0,621.0
3389824,2012-08-27,t,2019-05-31,8.0,2468.0
150216641,2017-09-12,t,2019-05-31,9.0,626.0
18341666,2014-07-18,f,2019-05-31,7.0,1778.0
118565935,2017-02-28,f,2019-05-31,2.0,822.0
16240747,2014-06-01,f,2019-05-31,6.0,1825.0
38687422,2015-07-16,t,2019-05-31,7.0,1415.0
746184,2011-06-26,f,2019-05-31,6.0,2896.0
92882698,2016-08-31,f,2019-05-31,8.0,1003.0
151146924,2017-09-18,f,2019-05-31,9.0,620.0
151159534,2017-09-18,f,2019-05-31,9.0,620.0
38647938,2015-07-16,f,2019-05-31,7.0,1415.0
140830814,2017-07-16,f,2019-05-31,7.0,684.0
28354316,2015-02-25,t,2019-05-31,2.0,1556.0
34310425,2015-05-26,f,2019-05-31,5.0,1466.0
21682579,2014-09-23,f,2019-05-31,9.0,1711.0
17333333,2014-06-27,t,2019-05-31,6.0,1799.0
45842373,2015-10-05,f,2019-05-31,10.0,1334.0
3771919,2012-10-05,t,2019-05-31,10.0,2429.0
97428231,2016-09-30,t,2019-05-31,9.0,973.0
1541934,2011-12-28,t,2019-05-31,12.0,2711.0
118565935,2017-02-28,f,2019-05-31,2.0,822.0
53703741,2016-01-07,t,2019-05-31,1.0,1240.0
19810069,2014-08-10,t,2019-05-31,8.0,1755.0
151315172,2017-09-19,t,2019-05-31,9.0,619.0
1728317,2012-02-09,f,2019-05-31,2.0,2668.0
83196372,2016-07-12,f,2019-05-31,7.0,1053.0
45940629,2015-10-06,f,2019-05-31,10.0,1333.0
90797215,2016-08-19,f,2019-05-31,8.0,1015.0
35487610,2015-06-10,f,2019-05-31,6.0,1451.0
10770523,2013-12-23,f,2019-05-31,12.0,1985.0
22341706,2014-10-09,t,2019-05-31,10.0,1695.0
1770424,2012-02-18,t,2019-05-31,2.0,2659.0
148675431,2017-09-01,f,2019-05-31,9.0,637.0
45519002,2015-10-01,f,2019-05-31,10.0,1338.0
126437671,2017-04-18,f,2019-05-31,4.0,773.0
12101596,2014-02-10,f,2019-05-31,2.0,1936.0
151528773,2017-09-21,f,2019-05-31,9.0,617.0
80865828,2016-06-30,f,2019-05-31,6.0,1065.0
66066841,2016-04-06,f,2019-05-31,4.0,1150.0
64817517,2016-03-28,f,2019-05-31,3.0,1159.0
28521815,2015-02-28,f,2019-05-31,2.0,1553.0
57013287,2016-02-01,f,2019-05-31,2.0,1215.0
77625699,2016-06-14,f,2019-05-31,6.0,1081.0
19875731,2014-08-12,t,2019-05-31,8.0,1753.0
23875599,2014-11-17,t,2019-05-31,11.0,1656.0
16976905,2014-06-19,f,2019-05-31,6.0,1807.0
151463381,2017-09-20,t,2019-05-31,9.0,618.0
70647520,2016-05-06,f,2019-05-31,5.0,1120.0
151290933,2017-09-19,f,2019-05-31,9.0,619.0
5530934,2013-03-19,f,2019-05-31,3.0,2264.0
57137850,2016-02-02,f,2019-05-31,2.0,1214.0
21194570,2014-09-11,t,2019-05-31,9.0,1723.0
4124969,2012-11-12,t,2019-05-31,11.0,2391.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
151776786,2017-09-23,f,2019-05-31,9.0,615.0
151804109,2017-09-23,t,2019-05-31,9.0,615.0
13412191,2014-03-22,t,2019-05-31,3.0,1896.0
131443726,2017-05-22,f,2019-05-31,5.0,739.0
78156116,2016-06-16,t,2019-05-31,6.0,1079.0
142077465,2017-07-23,f,2019-05-31,7.0,677.0
2703473,2012-06-21,t,2019-05-31,6.0,2535.0
11773456,2014-01-29,f,2019-05-31,1.0,1948.0
12433834,2014-02-20,f,2019-05-31,2.0,1926.0
148002648,2017-08-28,t,2019-05-31,8.0,641.0
914727,2011-08-03,t,2019-05-31,8.0,2858.0
151385627,2017-09-20,t,2019-05-31,9.0,618.0
152072502,2017-09-25,t,2019-05-31,9.0,613.0
152072502,2017-09-25,t,2019-05-31,9.0,613.0
41959145,2015-08-19,t,2019-05-31,8.0,1381.0
109703736,2017-01-03,f,2019-05-31,1.0,878.0
8834873,2013-09-14,t,2019-05-31,9.0,2085.0
94527984,2016-09-10,f,2019-05-31,9.0,993.0
30104774,2015-03-27,t,2019-05-31,3.0,1526.0
108877223,2016-12-28,t,2019-05-31,12.0,884.0
71570875,2016-05-11,f,2019-05-31,5.0,1115.0
3868276,2012-10-14,t,2019-05-31,10.0,2420.0
1144712,2011-09-11,f,2019-05-31,9.0,2819.0
42878311,2015-08-30,t,2019-05-31,8.0,1370.0
148002648,2017-08-28,t,2019-05-31,8.0,641.0
150612983,2017-09-14,f,2019-05-31,9.0,624.0
172182,2010-07-19,t,2019-05-31,7.0,3238.0
11581930,2014-01-23,t,2019-05-31,1.0,1954.0
142495470,2017-07-25,f,2019-05-31,7.0,675.0
142495470,2017-07-25,f,2019-05-31,7.0,675.0
7798370,2013-07-29,f,2019-05-31,7.0,2132.0
81478009,2016-07-03,t,2019-05-31,7.0,1062.0
68528446,2016-04-23,t,2019-05-31,4.0,1133.0
152223244,2017-09-26,t,2019-05-31,9.0,612.0
12460002,2014-02-21,f,2019-05-31,2.0,1925.0
152328513,2017-09-27,t,2019-05-31,9.0,611.0
152333445,2017-09-27,t,2019-05-31,9.0,611.0
41930727,2015-08-19,f,2019-05-31,8.0,1381.0
14081565,2014-04-09,t,2019-05-31,4.0,1878.0
76034005,2016-06-05,f,2019-05-31,6.0,1090.0
28234655,2015-02-23,f,2019-05-31,2.0,1558.0
20289228,2014-08-19,f,2019-05-31,8.0,1746.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
84593280,2016-07-18,f,2019-05-31,7.0,1047.0
23577340,2014-11-10,f,2019-05-31,11.0,1663.0
19472613,2014-08-04,t,2019-05-31,8.0,1761.0
64683738,2016-03-27,f,2019-05-31,3.0,1160.0
29961150,2015-03-24,f,2019-05-31,3.0,1529.0
147263779,2017-08-22,f,2019-05-31,8.0,647.0
728636,2011-06-21,t,2019-05-31,6.0,2901.0
4043043,2012-11-02,f,2019-05-31,11.0,2401.0
146360128,2017-08-16,t,2019-05-31,8.0,653.0
24516340,2014-12-05,f,2019-05-31,12.0,1638.0
133118343,2017-06-02,f,2019-05-31,6.0,728.0
152478827,2017-09-28,f,2019-05-31,9.0,610.0
7872852,2013-08-01,f,2019-05-31,8.0,2129.0
126958311,2017-04-21,f,2019-05-31,4.0,770.0
14900868,2014-04-29,f,2019-05-31,4.0,1858.0
24839447,2014-12-14,f,2019-05-31,12.0,1629.0
152489686,2017-09-28,f,2019-05-31,9.0,610.0
60618188,2016-02-27,f,2019-05-31,2.0,1189.0
24516340,2014-12-05,f,2019-05-31,12.0,1638.0
70741138,2016-05-07,f,2019-05-31,5.0,1119.0
152522635,2017-09-28,f,2019-05-31,9.0,610.0
24838209,2014-12-14,f,2019-05-31,12.0,1629.0
67082305,2016-04-13,f,2019-05-31,4.0,1143.0
152533086,2017-09-28,t,2019-05-31,9.0,610.0
150674,2010-06-23,t,2019-05-31,6.0,3264.0
152545315,2017-09-29,f,2019-05-31,9.0,609.0
10546142,2013-12-10,f,2019-05-31,12.0,1998.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
81741456,2016-07-04,f,2019-05-31,7.0,1061.0
61035143,2016-03-01,t,2019-05-31,3.0,1186.0
1523587,2011-12-21,t,2019-05-31,12.0,2718.0
124060715,2017-04-03,f,2019-05-31,4.0,788.0
36741806,2015-06-25,t,2019-05-31,6.0,1436.0
77834269,2016-06-15,f,2019-05-31,6.0,1080.0
2436512,2012-05-22,t,2019-05-31,5.0,2565.0
4526506,2012-12-29,f,2019-05-31,12.0,2344.0
42418772,2015-08-24,f,2019-05-31,8.0,1376.0
64708871,2016-03-28,f,2019-05-31,3.0,1159.0
38594310,2015-07-15,f,2019-05-31,7.0,1416.0
2287693,2012-05-04,f,2019-05-31,5.0,2583.0
36741806,2015-06-25,t,2019-05-31,6.0,1436.0
152647010,2017-09-29,t,2019-05-31,9.0,609.0
119954505,2017-03-09,f,2019-05-31,3.0,813.0
29099710,2015-03-10,f,2019-05-31,3.0,1543.0
43458519,2015-09-05,t,2019-05-31,9.0,1364.0
95559153,2016-09-17,f,2019-05-31,9.0,986.0
60984383,2016-02-29,f,2019-05-31,2.0,1187.0
65970695,2016-04-05,f,2019-05-31,4.0,1151.0
7248623,2013-07-02,f,2019-05-31,7.0,2159.0
3013971,2012-07-22,f,2019-05-31,7.0,2504.0
28650917,2015-03-02,t,2019-05-31,3.0,1551.0
55102662,2016-01-18,t,2019-05-31,1.0,1229.0
12651703,2014-02-27,t,2019-05-31,2.0,1919.0
19873109,2014-08-11,f,2019-05-31,8.0,1754.0
145049308,2017-08-08,f,2019-05-31,8.0,661.0
28429871,2015-02-26,f,2019-05-31,2.0,1555.0
110297997,2017-01-07,f,2019-05-31,1.0,874.0
152854308,2017-10-01,f,2019-05-31,10.0,607.0
152855446,2017-10-01,f,2019-05-31,10.0,607.0
152860421,2017-10-01,f,2019-05-31,10.0,607.0
6244695,2013-05-05,f,2019-05-31,5.0,2217.0
152878839,2017-10-01,f,2019-05-31,10.0,607.0
84933145,2016-07-20,t,2019-05-31,7.0,1045.0
21896776,2014-09-28,f,2019-05-31,9.0,1706.0
12211296,2014-02-13,f,2019-05-31,2.0,1933.0
151463381,2017-09-20,t,2019-05-31,9.0,618.0
1572097,2012-01-05,t,2019-05-31,1.0,2703.0
36211259,2015-06-19,f,2019-05-31,6.0,1442.0
152907135,2017-10-01,f,2019-05-31,10.0,607.0
152917904,2017-10-02,t,2019-05-31,10.0,606.0
101315084,2016-10-26,t,2019-05-31,10.0,947.0
152942838,2017-10-02,f,2019-05-31,10.0,606.0
127603987,2017-04-25,f,2019-05-31,4.0,766.0
29497048,2015-03-17,f,2019-05-31,3.0,1536.0
11279109,2014-01-13,f,2019-05-31,1.0,1964.0
328064,2010-12-27,t,2019-05-31,12.0,3077.0
86485940,2016-07-28,f,2019-05-31,7.0,1037.0
111943411,2017-01-17,f,2019-05-31,1.0,864.0
5475904,2013-03-15,t,2019-05-31,3.0,2268.0
7523465,2013-07-16,f,2019-05-31,7.0,2145.0
9312337,2013-10-08,f,2019-05-31,10.0,2061.0
153031187,2017-10-02,f,2019-05-31,10.0,606.0
150612983,2017-09-14,f,2019-05-31,9.0,624.0
153044491,2017-10-02,f,2019-05-31,10.0,606.0
27421002,2015-02-08,f,2019-05-31,2.0,1573.0
153058375,2017-10-03,t,2019-05-31,10.0,605.0
150612983,2017-09-14,f,2019-05-31,9.0,624.0
143521753,2017-07-31,f,2019-05-31,7.0,669.0
119083782,2017-03-04,f,2019-05-31,3.0,818.0
152695494,2017-09-30,f,2019-05-31,9.0,608.0
143519492,2017-07-31,f,2019-05-31,7.0,669.0
143519492,2017-07-31,f,2019-05-31,7.0,669.0
9586336,2013-10-23,f,2019-05-31,10.0,2046.0
27421002,2015-02-08,f,2019-05-31,2.0,1573.0
5008773,2013-02-07,f,2019-05-31,2.0,2304.0
411670,2011-02-26,t,2019-05-31,2.0,3016.0
132199469,2017-05-27,f,2019-05-31,5.0,734.0
30388051,2015-04-01,f,2019-05-31,4.0,1521.0
61573514,2016-03-04,f,2019-05-31,3.0,1183.0
20778325,2014-08-31,f,2019-05-31,8.0,1734.0
23362220,2014-11-05,t,2019-05-31,11.0,1668.0
1523876,2011-12-21,f,2019-05-31,12.0,2718.0
153196524,2017-10-04,f,2019-05-31,10.0,604.0
153204655,2017-10-04,f,2019-05-31,10.0,604.0
119878165,2017-03-09,f,2019-05-31,3.0,813.0
143510570,2017-07-31,f,2019-05-31,7.0,669.0
27356971,2015-02-07,f,2019-05-31,2.0,1574.0
143969022,2017-08-02,f,2019-05-31,8.0,667.0
35738323,2015-06-13,f,2019-05-31,6.0,1448.0
118565935,2017-02-28,f,2019-05-31,2.0,822.0
153275248,2017-10-04,f,2019-05-31,10.0,604.0
153279549,2017-10-04,f,2019-05-31,10.0,604.0
32703361,2015-05-05,f,2019-05-31,5.0,1487.0
11725098,2014-01-28,f,2019-05-31,1.0,1949.0
19791759,2014-08-10,t,2019-05-31,8.0,1755.0
59045513,2016-02-16,f,2019-05-31,2.0,1200.0
142909764,2017-07-27,f,2019-05-31,7.0,673.0
153322716,2017-10-04,f,2019-05-31,10.0,604.0
153339461,2017-10-05,f,2019-05-31,10.0,603.0
142764301,2017-07-27,f,2019-05-31,7.0,673.0
60112823,2016-02-23,t,2019-05-31,2.0,1193.0
1016400,2011-08-24,f,2019-05-31,8.0,2837.0
112136042,2017-01-18,f,2019-05-31,1.0,863.0
153399413,2017-10-05,f,2019-05-31,10.0,603.0
49892352,2015-11-25,f,2019-05-31,11.0,1283.0
153410591,2017-10-05,t,2019-05-31,10.0,603.0
153416619,2017-10-05,f,2019-05-31,10.0,603.0
153432660,2017-10-05,f,2019-05-31,10.0,603.0
42792755,2015-08-28,f,2019-05-31,8.0,1372.0
25118670,2014-12-23,f,2019-05-31,12.0,1620.0
130422484,2017-05-15,f,2019-05-31,5.0,746.0
3741676,2012-10-02,t,2019-05-31,10.0,2432.0
39396178,2015-07-24,f,2019-05-31,7.0,1407.0
123674980,2017-03-31,f,2019-05-31,3.0,791.0
1739801,2012-02-12,t,2019-05-31,2.0,2665.0
91363753,2016-08-22,f,2019-05-31,8.0,1012.0
140768234,2017-07-16,f,2019-05-31,7.0,684.0
153555908,2017-10-06,f,2019-05-31,10.0,602.0
91494904,2016-08-23,f,2019-05-31,8.0,1011.0
1873431,2012-03-06,t,2019-05-31,3.0,2642.0
38580713,2015-07-15,f,2019-05-31,7.0,1416.0
91494904,2016-08-23,f,2019-05-31,8.0,1011.0
5309223,2013-03-03,f,2019-05-31,3.0,2280.0
22589527,2014-10-15,f,2019-05-31,10.0,1689.0
132622342,2017-05-30,f,2019-05-31,5.0,731.0
151785720,2017-09-23,f,2019-05-31,9.0,615.0
95664456,2016-09-18,f,2019-05-31,9.0,985.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
56527283,2016-01-28,t,2019-05-31,1.0,1219.0
10894267,2013-12-29,f,2019-05-31,12.0,1979.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
4437388,2012-12-18,f,2019-05-31,12.0,2355.0
153809338,2017-10-08,f,2019-05-31,10.0,600.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
10981379,2014-01-03,f,2019-05-31,1.0,1974.0
153894154,2017-10-09,t,2019-05-31,10.0,599.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
148324943,2017-08-30,f,2019-05-31,8.0,639.0
153931251,2017-10-09,t,2019-05-31,10.0,599.0
105363645,2016-11-27,t,2019-05-31,11.0,915.0
59541446,2016-02-20,t,2019-05-31,2.0,1196.0
29190525,2015-03-11,f,2019-05-31,3.0,1542.0
11000410,2014-01-03,t,2019-05-31,1.0,1974.0
153960867,2017-10-09,f,2019-05-31,10.0,599.0
38006524,2015-07-09,f,2019-05-31,7.0,1422.0
35638483,2015-06-12,f,2019-05-31,6.0,1449.0
153898555,2017-10-09,f,2019-05-31,10.0,599.0
15449691,2014-05-13,t,2019-05-31,5.0,1844.0
56974989,2016-02-01,t,2019-05-31,2.0,1215.0
43782388,2015-09-09,f,2019-05-31,9.0,1360.0
16373565,2014-06-04,f,2019-05-31,6.0,1822.0
46983898,2015-10-19,f,2019-05-31,10.0,1320.0
1883744,2012-03-08,t,2019-05-31,3.0,2640.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
154098178,2017-10-10,f,2019-05-31,10.0,598.0
57308515,2016-02-03,f,2019-05-31,2.0,1213.0
154115479,2017-10-10,f,2019-05-31,10.0,598.0
12709271,2014-03-01,f,2019-05-31,3.0,1917.0
150612983,2017-09-14,f,2019-05-31,9.0,624.0
138757733,2017-07-05,f,2019-05-31,7.0,695.0
32028707,2015-04-27,f,2019-05-31,4.0,1495.0
8167447,2013-08-14,t,2019-05-31,8.0,2116.0
65152882,2016-03-30,f,2019-05-31,3.0,1157.0
154221805,2017-10-11,t,2019-05-31,10.0,597.0
7262746,2013-07-03,t,2019-05-31,7.0,2158.0
77606897,2016-06-13,f,2019-05-31,6.0,1082.0
131122055,2017-05-20,f,2019-05-31,5.0,741.0
20484425,2014-08-24,t,2019-05-31,8.0,1741.0
109638288,2017-01-03,f,2019-05-31,1.0,878.0
43782388,2015-09-09,f,2019-05-31,9.0,1360.0
43782388,2015-09-09,f,2019-05-31,9.0,1360.0
154346695,2017-10-12,t,2019-05-31,10.0,596.0
23451875,2014-11-07,t,2019-05-31,11.0,1666.0
17966192,2014-07-11,t,2019-05-31,7.0,1785.0
72603654,2016-05-17,f,2019-05-31,5.0,1109.0
136776811,2017-06-24,f,2019-05-31,6.0,706.0
16637178,2014-06-10,f,2019-05-31,6.0,1816.0
43782388,2015-09-09,f,2019-05-31,9.0,1360.0
974631,2011-08-15,f,2019-05-31,8.0,2846.0
43782388,2015-09-09,f,2019-05-31,9.0,1360.0
43782388,2015-09-09,f,2019-05-31,9.0,1360.0
29240494,2015-03-12,f,2019-05-31,3.0,1541.0
23878862,2014-11-18,t,2019-05-31,11.0,1655.0
